elegacy_school_id,school_name,school_city,school_state,school_country,professor_id,professor_legacy_id,first_name,last_name,department,avg_rating,avg_difficulty,num_ratings,would_take_again_percent,is_saved
,Simon Fraser University,,,,VGVhY2hlci0xNzY2MTYz,1766163,Luba,Petersen,Economics,4.2,3,22,55.5556,False
,Simon Fraser University,,,,VGVhY2hlci0yNzEyNTM=,271253,Richard,Konarski,Criminal Justice,2.6,2.9,26,35.7143,False
,Simon Fraser University,,,,VGVhY2hlci0yNDU5NTQ4,2459548,David,Matijasevich,Political Science,4.7,2.8,44,93.1818,False
,Simon Fraser University,,,,VGVhY2hlci02Mzg4Njk=,638869,Paul,Neufeld,Education,4.8,2.8,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMDUyNDg1,2052485,Michael,Pruner,Mathematics,5,2.3,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTE5OTc4,2919978,Cheryl,Kay,Education,4,1,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMTEwNA==,11104,Russell,Day,Psychology,3.4,3.2,344,48.1481,False
,Simon Fraser University,,,,VGVhY2hlci0zNzQ5NQ==,37495,A. George,Alder,Psychology,3.6,2.9,348,58.8235,False
,Simon Fraser University,,,,VGVhY2hlci0yMzc0OTA0,2374904,Marc,Legacy,Education,2.2,4.1,26,23.0769,False
,Simon Fraser University,,,,VGVhY2hlci0yNjE5MDU2,2619056,Treena,Chambers,Indigenous Studies,3.5,1.9,8,75,False
,Simon Fraser University,,,,VGVhY2hlci0yOTA3MzMz,2907333,Alexander,Cancelli,Resource Management,1.9,3.3,7,14.2857,False
,Simon Fraser University,,,,VGVhY2hlci0yOTQ1MzQ2,2945346,Declan,Roshea,Chemistry,2.7,3.8,6,50,False
,Simon Fraser University,,,,VGVhY2hlci0xNzg2MzA=,178630,Zoe,Druick,Communication,4.2,3.3,48,50,False
,Simon Fraser University,,,,VGVhY2hlci04MzU3NDQ=,835744,Steve,Zillwood,English,4.8,2.4,46,96.875,False
,Simon Fraser University,,,,VGVhY2hlci02MDM2Mg==,60362,M.,Hahn,Philosophy,3.3,2.5,44,62.5,False
,Simon Fraser University,,,,VGVhY2hlci0yOTQ0MjQ4,2944248,Iouri,Pankrats,Languages,4,2.3,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMzcyMjAw,1372200,Frank,Gobas,Resource Management,3.7,3.1,12,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTI3NDQ2,2927446,Mahsa,Faizrahemoon,Mathematics,4,3.3,4,75,False
,Simon Fraser University,,,,VGVhY2hlci0yMTU0Mw==,21543,David,Cox,Economics,3.5,2.9,233,44.4444,False
,Simon Fraser University,,,,VGVhY2hlci0zMDI2MzE2,3026316,patricia ,plackett,Business Administration,1,2,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0zNjkyOTE=,369291,Owen,Thomas,Psychology,3.7,3,74,53.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yMTY0MzYy,2164362,Michaela,Lucas,Philosophy,2.2,3.7,41,31.7073,False
,Simon Fraser University,,,,VGVhY2hlci0yMjI1Mjg0,2225284,Rastin,Mehri,Humanities,4.8,2.6,43,90.6977,False
,Simon Fraser University,,,,VGVhY2hlci0xMjY0NTg1,1264585,Vera,Lantinova,Economics,2.7,3.4,50,69.2308,False
,Simon Fraser University,,,,VGVhY2hlci0xODEwNTEx,1810511,Yue,Wong,Linguistics,3.6,3.2,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDI0ODI1,3024825,Lisa,Julian,Biology,3.3,3,3,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yOTkzMTUw,2993150,Dana,Cochrane,Psychology,3.7,1.3,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci03NzU1NTI=,775552,Mohamed,Hefeeda,Computer Science,4,2.7,10,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0xOTM0MzUz,1934353,Nicholas,Scott,Sociology,2.5,3.4,49,38.4615,False
,Simon Fraser University,,,,VGVhY2hlci02Mjg4MzU=,628835,Celeste,Snowber,Education,4.3,1.5,6,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xMDcxOQ==,10719,John,Craig,History,3.6,3.8,56,41.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNjcxMDc4,2671078,Felicia,Rubright,Writing,2,3,1,0,False
,Simon Fraser University,,,,VGVhY2hlci03OTc5Mw==,79793,Krishna,Pendakur,Economics,3.2,3.3,85,85.7143,False
,Simon Fraser University,,,,VGVhY2hlci0xNzU3MjM=,175723,Stacy,Pigg,Social Science,3,3.1,48,44.4444,False
,Simon Fraser University,,,,VGVhY2hlci0xNjk2NDky,1696492,Josh,Murphy,Criminology,4.6,2.7,49,93.1034,False
,Simon Fraser University,,,,VGVhY2hlci0xODk0MTIy,1894122,Ivan,Jankovic,Political Science,2.2,3.7,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMjQ0NTI0,2244524,Livia,Poljak,French,4.4,2.3,9,88.8889,False
,Simon Fraser University,,,,VGVhY2hlci0yODAyNDg4,2802488,Tao,Wang,Computer Science,2.7,3.9,13,46.1538,False
,Simon Fraser University,,,,VGVhY2hlci02OTIwNA==,69204,Chung-Hye,Han,Languages,4,2.5,33,87.5,False
,Simon Fraser University,,,,VGVhY2hlci0yMzU4MDE2,2358016,Lisa,Poole,Sociology & Anthropology,3.7,4,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xMDkwNDY4,1090468,Lesley,Shannon,Engineering,2.5,3.7,36,60,False
,Simon Fraser University,,,,VGVhY2hlci0yOTMwMzcz,2930373,Aron,Weir,Biology,4.9,2.4,8,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDA0MTM5,3004139,Timothy,Van den Brink,Political Science,5,3.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDAzMTI0,3003124,Daniel,Iwama,Indigenous Studies,1.7,3.7,3,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yOTg4NTg0,2988584,Ben,Baral,Computer Science,4.5,3,4,75,False
,Simon Fraser University,,,,VGVhY2hlci0zMDE5NDAz,3019403,Shannon ,Cuykendall,Media & Performing Arts,2.5,5,2,0,False
,Simon Fraser University,,,,VGVhY2hlci03MzI3ODI=,732782,Jennifer,Johnson,Philosophy,4,3,73,93.3333,False
,Simon Fraser University,,,,VGVhY2hlci0zMDE4OTk5,3018999,Yiwei,Liu,Social Science,1,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNzQ3Njgy,2747682,Stephen,Smith,Education,1,3,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yMjc3ODQ3,2277847,Benjamin,Anderson,Labor Studies,4.4,2.8,15,86.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xNDE2NDIy,1416422,Majid,Bahrami,Engineering,2.9,4.3,10,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0xNzgxNTI4,1781528,Rudy,Reimer,Archaeology,4,2.7,19,92.3077,False
,Simon Fraser University,,,,VGVhY2hlci0zOTMxMTU=,393115,Gary,Sabin,Mathematics,3.9,3.3,38,91.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yOTUzMTI1,2953125,Thuy,Do,Women's Studies,2.3,3,7,28.5714,False
,Simon Fraser University,,,,VGVhY2hlci04OTA5MzY=,890936,Ying-Fen,Huang,Communication,2.8,2.9,49,41.3793,False
,Simon Fraser University,,,,VGVhY2hlci0xODU3NTQ5,1857549,Tiffany,Muller Myrdahl,Gender Studies,3.9,2.7,21,68.4211,False
,Simon Fraser University,,,,VGVhY2hlci0yMzA1MDcx,2305071,Wolf,Read,Geography,3.7,2,11,72.7273,False
,Simon Fraser University,,,,VGVhY2hlci0zMDEzMDY3,3013067,Fatemah,Tehrani,Education,0,0,0,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yMjMwNzE=,223071,Kate,Scheel,English,4.3,2.8,23,85.7143,False
,Simon Fraser University,,,,VGVhY2hlci0yOTYzNjA5,2963609,Valerie,Liao,Finance,2,4.2,5,40,False
,Simon Fraser University,,,,VGVhY2hlci0yMzU3NzMy,2357732,Dylan,Cooke,Biomedical Physiology & Kinesiology,1.4,4.6,30,10,False
,Simon Fraser University,,,,VGVhY2hlci0xOTI0MTMx,1924131,Francesco,Berna,Archaeology,3.7,2.3,21,71.4286,False
,Simon Fraser University,,,,VGVhY2hlci0yNzkxNjEx,2791611,Mackenzie,Hart,Criminology,5,3,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDE1OTUz,1015953,Sherryl,Bisgrove,Biology,4.3,3,28,81.25,False
,Simon Fraser University,,,,VGVhY2hlci0yNzc3NjY1,2777665,Joey,Lam,Marketing,5,2.3,18,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjM5Mjgy,2639282,Carolyn,Roberts,Education,2.4,3,5,40,False
,Simon Fraser University,,,,VGVhY2hlci0xOTg2Nzc5,1986779,Maya,Gislason,Health Science,4.4,2,12,87.5,False
,Simon Fraser University,,,,VGVhY2hlci0yNjA1NDQw,2605440,Ryan,Fitzgerald,Psychology,4.4,3.2,17,76.4706,False
,Simon Fraser University,,,,VGVhY2hlci0yMzUxNDYy,2351462,Susan,Montabello,Education,5,2.3,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMjYzODA5,1263809,Matthew,White,Kinesiology,2.6,3.6,42,5.2632,False
,Simon Fraser University,,,,VGVhY2hlci01MDE2ODI=,501682,Samir,Gandesha,Humanities,2.6,3.5,36,30,False
,Simon Fraser University,,,,VGVhY2hlci0xMTc1NzEy,1175712,Victoria,Claydon,Kinesiology,3.4,4.4,13,50,False
,Simon Fraser University,,,,VGVhY2hlci03NDY3Ng==,74676,Arne,Mooers,Science,3.5,3.4,32,46.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yOTE3OTUy,2917952,Ed,Graham,English,4,2.6,5,80,False
,Simon Fraser University,,,,VGVhY2hlci0yMzY3MzE1,2367315,Simon,Ford,Business Administration,4.8,2.6,21,90.4762,False
,Simon Fraser University,,,,VGVhY2hlci0yNjA5ODk5,2609899,Yasutaka,Furukawa,Computer Science,3.5,3.5,11,63.6364,False
,Simon Fraser University,,,,VGVhY2hlci0yMzYwODU1,2360855,Edward,Pokrishevsky,Health Science,3.7,3.4,40,67.5,False
,Simon Fraser University,,,,VGVhY2hlci01ODg2Ng==,58866,Glen,Tibbits,Biomedical Physiology & Kinesiology,4.9,3.6,16,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE1Njk1,2515695,Bruce,Lanphear,Health Science,4.4,3.2,11,81.8182,False
,Simon Fraser University,,,,VGVhY2hlci0yMTU2NDIy,2156422,Nawal,Motut,Communication,3.3,3.7,15,53.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNjE4Njc2,2618676,Nawal,Musleh-Motut,Communication,2.5,4.5,2,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNTg2ODk1,2586895,Irshad,Abdulla,Business Administration,1.1,4.4,16,6.25,False
,Simon Fraser University,,,,VGVhY2hlci0zMDAwNTc3,3000577,Edward,Graham,English,4,2.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTIzMTM4,2523138,Uwe,Glasser,Computer Science,3.5,2.8,4,50,False
,Simon Fraser University,,,,VGVhY2hlci0yOTUyMzU4,2952358,Mathew,Arthur,Women's Studies,4,2.5,2,50,False
,Simon Fraser University,,,,VGVhY2hlci0zMDAzOTQ0,3003944,Cheryl,Matthew,Archaeology,4,2,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNjY4Mzkz,1668393,Cory,Ahn,Mathematics,4.3,3.2,28,88,False
,Simon Fraser University,,,,VGVhY2hlci0yODE2NDQy,2816442,Katherine,Watson,Sociology,3.6,3.4,5,60,False
,Simon Fraser University,,,,VGVhY2hlci0yOTg0ODgy,2984882,Ronald ,Au-yeung.,Political Science,3.7,3.3,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yODY5NzI5,2869729,Shannon,Wong,Accounting,4,2.5,2,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNTg5ODM4,2589838,Ryan,Sandrin,Criminology,4.3,2.7,6,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0xNzMwMDIz,1730023,Tim,Christin,Philosophy,4.5,3.5,6,75,False
,Simon Fraser University,,,,VGVhY2hlci0yODQwNzA4,2840708,Serena,Canaan,Economics,4,2.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTk3NzQw,2997740,Katen,Kelly,Biomedical Physiology & Kinesiology,5,2.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0xOTczOTk2,1973996,Laurence,Gauvreau,French,2.8,3.5,6,60,False
,Simon Fraser University,,,,VGVhY2hlci0xOTMyNjAx,1932601,Suzanne,Norman,Publishing & Printing,3,2.4,26,75,False
,Simon Fraser University,,,,VGVhY2hlci0yNTg4MzY2,2588366,Melissa,Panjer,Business Administration,4.4,2.4,5,80,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE3NTA2,2517506,Claudette,Lauzon,Art,1,4.5,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNjI2NTk=,262659,Oliver,Schulte,Computer Science,3,2.8,38,53.8462,False
,Simon Fraser University,,,,VGVhY2hlci0yNjM3MjAw,2637200,Maite,Taboada,Linguistics,4.7,3.3,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTIxNTIz,2921523,Nicole,Beaulieu,French,1,5,3,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNzMyODk2,2732896,Yuepeng,Wang,Computer & Informational Tech.,5,2.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTg2ODk3,2986897,Robin ,Barrett,Cognitive Science,0,0,0,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yOTk4MTE5,2998119,Kristin,Oliver,Archaeology,0,0,0,-1,False
,Simon Fraser University,,,,VGVhY2hlci0yOTgyNjE1,2982615,Madison ,Almond,Psychology,1,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0xNjA4OTU=,160895,Sophie,McCall,English,3.5,2.8,60,75,False
,Simon Fraser University,,,,VGVhY2hlci0xODgxMzUz,1881353,Elizabeth,Cooper,International Studies,3.8,3.6,18,75,False
,Simon Fraser University,,,,VGVhY2hlci0yMzgxOTkw,2381990,Mike,Church,Business Administration,3.7,1.7,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yMzk2Nzkw,2396790,Sukhjit,Chohan,History,4.3,2.7,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yODk0NDM0,2894434,Abu,Fakhri,Sociology,5,1,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDcyNTYx,1072561,Rhonda,Arab,English,3.7,2.4,14,75,False
,Simon Fraser University,,,,VGVhY2hlci0yODMwMjg3,2830287,Susan,Doig,Business Administration,1.5,2.5,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0yOTEzMTUy,2913152,Hung,Truong,Economics,3.9,2.4,7,71.4286,False
,Simon Fraser University,,,,VGVhY2hlci0yOTc3Mjcz,2977273,Fatemeh,Ali Beik,Mathematics,1,5,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNDk5MjY1,2499265,Stewart,Prest,Political Science,4.1,3.1,36,80.5556,False
,Simon Fraser University,,,,VGVhY2hlci0xODkzNzUx,1893751,Noureddine,Elouazizi,Linguistics,3,2.2,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTcyMA==,29720,Wendy,Thornton,Psychology,3.4,3.5,84,75,False
,Simon Fraser University,,,,VGVhY2hlci0xNDgzOTIw,1483920,Thomas,Shermer,Computer Science,1.9,4.6,27,21.7391,False
,Simon Fraser University,,,,VGVhY2hlci0yNjQ5OTEy,2649912,Jason,Stearns,International Studies,4.7,3,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzMzMjU1,2333255,Ian,McCarthy,Business Administration,1,3,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNjgyODk5,2682899,Tucker,Sharon,Industrial Studies,1,5,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0xNjc0MTM4,1674138,Merbouh,Nabyl,Chemistry,3.3,3.5,12,42.8571,False
,Simon Fraser University,,,,VGVhY2hlci0yNTIzNjI2,2523626,Ryan,Woods,Health Science,4.9,2.5,13,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNzk4MA==,27980,Dj,Sandhu,Business Administration,2.5,2.9,57,75,False
,Simon Fraser University,,,,VGVhY2hlci0xMjY3MjI4,1267228,Bernard,Crespi,Biology,3.3,3.8,16,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci04MTMzNzM=,813373,Asia,Wilson,English,1.5,4.4,15,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTEzOTM0,2913934,Mary,Messer,Education,1,3,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yMDg5MTk1,2089195,Lauren,Currie,Health Science,1.9,3.6,38,18.9189,False
,Simon Fraser University,,,,VGVhY2hlci0yNjQxOTY4,2641968,Gillian,Smith,Education,3.5,2.7,6,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yMTYyNDY5,2162469,Susan,Crawford,Gerontology,1,4.9,9,0,False
,Simon Fraser University,,,,VGVhY2hlci0yMjkxMDUz,2291053,David,Sivak,Physics,3.5,3.1,8,75,False
,Simon Fraser University,,,,VGVhY2hlci0xNjMwMTM1,1630135,John,Bechhoefer,Physics,1.8,4.3,3,0,False
,Simon Fraser University,,,,VGVhY2hlci0yOTE5OTU2,2919956,Yoko,Morishita,Languages,5,1.4,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0yODYxMDM2,2861036,Michelle,Corbett,Business Administration,4.8,3.3,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMTU2Mw==,21563,Kathleen,Akins,Philosophy,2.7,3.7,33,14.2857,False
,Simon Fraser University,,,,VGVhY2hlci0yOTUzODMz,2953833,Remya,Neela,Business Administration,1.5,4.3,10,10,False
,Simon Fraser University,,,,VGVhY2hlci0yNzI0OTU5,2724959,Dongwoo,Kim,Economics,3.4,4.6,5,60,False
,Simon Fraser University,,,,VGVhY2hlci0yNTY3MTk2,2567196,Norbert,Haunerland,Biology,2.9,4,49,38.7755,False
,Simon Fraser University,,,,VGVhY2hlci0yMTk0NDY1,2194465,Jim,Carter,Biomedical Physiology & Kinesiology,4.9,3.3,10,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTc4MTcz,2978173,Vera,Lucci,TA,1,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0xNDU2Njg2,1456686,Peter,Chow-White,Communication,3.8,2.6,9,75,False
,Simon Fraser University,,,,VGVhY2hlci0xMjY1MzAw,1265300,Yupin,Yang,Business Administration,2.8,3.1,18,50,False
,Simon Fraser University,,,,VGVhY2hlci03MzgwNjc=,738067,Karen,Selesky,English,3,3.2,16,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMjIzNjY4,2223668,Emily,Treen,Business Administration,4.4,2.5,16,87.5,False
,Simon Fraser University,,,,VGVhY2hlci0xMTI0NzQ0,1124744,Mahdad,Khatirinejad Fard,Mathematics,3.9,3.2,40,58.8235,False
,Simon Fraser University,,,,VGVhY2hlci0yOTMxODU3,2931857,Lorena,Braid,Molecular Biology & Biochemistry,3,3.3,4,75,False
,Simon Fraser University,,,,VGVhY2hlci03NjY3NA==,76674,Michael,Vetterli,Physics,4.1,3.3,9,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yMjc1Mjk0,2275294,Bamdad,Hosseini,Mathematics,2,4.8,14,21.4286,False
,Simon Fraser University,,,,VGVhY2hlci0xMzcxNzE1,1371715,Caroline,Greaves,Psychology,2.7,3.7,17,57.1429,False
,Simon Fraser University,,,,VGVhY2hlci0yOTEyNDQ2,2912446,Matthew,Sedeberg,Engineering,4,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci05MjIwNjU=,922065,Payman,Jula,Business Administration,3.8,3.2,44,55.5556,False
,Simon Fraser University,,,,VGVhY2hlci0yNjQ5ODAw,2649800,Elena,Caselli,Languages,5,3,2,100,False
,Simon Fraser University,,,,VGVhY2hlci03MTE4OQ==,71189,Tom,Shermer,Computer Science,2.9,4.2,38,45.4545,False
,Simon Fraser University,,,,VGVhY2hlci0yNzgwMjIx,2780221,Peter,Keller,Geography,3.9,3.2,9,77.7778,False
,Simon Fraser University,,,,VGVhY2hlci04MzI0MDM=,832403,YI,Lu,Statistics,3,3.7,26,63.1579,False
,Simon Fraser University,,,,VGVhY2hlci0yNjUxMDk5,2651099,Lee,Vargen,Psychology,2.3,4,3,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yMjU3NjY4,2257668,Ardalan,Rezamand,History,3.2,3.9,13,53.8462,False
,Simon Fraser University,,,,VGVhY2hlci0yODM0MDk2,2834096,Yvonne,Dzal,Biology,4.8,2.2,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNzI1NTI4,1725528,Daniella,Sieukaran,Psychology,4.7,2.6,27,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDkxNTQ=,109154,George,Agnes,Chemistry,2.1,4.1,27,0,False
,Simon Fraser University,,,,VGVhY2hlci0yOTQ0OTE1,2944915,Christopher,Napier,Kinesiology,2,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0xMDA5NDg4,1009488,Jason,Ho,Business Administration,3.7,3.1,41,50,False
,Simon Fraser University,,,,VGVhY2hlci05MDM3MDI=,903702,Daniel,Marigold,Kinesiology,3,3.8,32,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci05ODkxNzk=,989179,Yourie,Pankrats,Linguistics,4,2.3,45,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci03NzkzNA==,77934,Avi,Bick,Business Administration,4,2.7,43,85.7143,False
,Simon Fraser University,,,,VGVhY2hlci0yMDc1Nzgz,2075783,Vlad,Vintila,History,3.4,3.3,26,64.2857,False
,Simon Fraser University,,,,VGVhY2hlci0xNDM3NzY1,1437765,Robert,Holt,Biochemistry,4,3.4,5,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNTYzNzY3,2563767,Christopher,Luelfesmann,Economics,2.5,4.3,4,50,False
,Simon Fraser University,,,,VGVhY2hlci0yMzY2ODA=,236680,Alex,Karaivanov,Economics,4,3,39,77.7778,False
,Simon Fraser University,,,,VGVhY2hlci0yNjU3Njg1,2657685,Jeremy,Snyder,Health Administration,3.8,2.6,5,60,False
,Simon Fraser University,,,,VGVhY2hlci03NDcyOA==,74728,Linda,Bruneau,Foreign Languages,4.4,2.9,43,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yODg2MDcx,2886071,Jen-Li,Shen,Criminal Justice,5,2.2,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNTI2NzM=,152673,Eldon,Yellowhorn,Anthropology,2.2,3.9,40,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNzQxODk1,2741895,Jane,McCarthy,Business Administration,3,3,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0xMzAyMzE2,1302316,Susan,Erikson,Health Science,3.8,3.3,31,80,False
,Simon Fraser University,,,,VGVhY2hlci0xODEyOTEw,1812910,Mehran,Shirazi,Engineering,5,2.4,15,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDgyMTY5,2482169,Diane,Gutiw,Business Administration,4.5,3.5,4,75,False
,Simon Fraser University,,,,VGVhY2hlci0yODk0NTcx,2894571,Kaitlin,Fredericks,Criminal Justice,4.8,2,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMjI1NjM4,1225638,Frederic,Pio,Biochemistry,2.2,3.2,27,44.4444,False
,Simon Fraser University,,,,VGVhY2hlci0yMTU1NTQ5,2155549,Eric,Simons,Archaeology,5,1.7,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMjE2MjQ2,1216246,Irene,Gordon,Accounting,2.1,4.3,9,12.5,False
,Simon Fraser University,,,,VGVhY2hlci02NDQ3NQ==,64475,Jarko,Jalava,Psychology,4.2,2.8,55,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjQyMTkx,2642191,Devan,Prithipaul,Communication,5,3.7,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0zNzg2Mw==,37863,Anne,MacDonald,Business Administration,4.2,3.2,240,62.963,False
,Simon Fraser University,,,,VGVhY2hlci01OTQ3NA==,59474,Robert,Anderson,Communication,3.5,3,28,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNzA5MDIz,2709023,Alix,Shield,Indigenous Studies,4.4,2.5,15,73.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yODE1NDc4,2815478,Leah,Wiener,History,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yODY3NTI2,2867526,Noha,Amer,Business Administration,4.7,2.3,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yODE0MTc0,2814174,Alois,Sieben,English,4.3,2.3,4,75,False
,Simon Fraser University,,,,VGVhY2hlci0yMjQ3Mzk1,2247395,Natasha,Patterson,Gender Studies,2.1,3.3,24,25,False
,Simon Fraser University,,,,VGVhY2hlci0yNjMxMjc4,2631278,Jane,Rogers,Mathematics,5,2,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDc0MDA0,1074004,Rini,Sumartojo,Geography,3.5,2.4,8,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNzQ1Mzg2,2745386,Safia,Suleman,Accounting,4.8,3.2,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDQxODU5,2441859,rawia,inaim,English,3,3,2,50,False
,Simon Fraser University,,,,VGVhY2hlci0yMzczNTE4,2373518,Bill,Scott,Business Administration,3.5,2.2,12,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xNzk4NzIw,1798720,Kevin,Gillen,Earth Science,4.2,3.2,9,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTc5NDQw,2579440,Aleksandar,Jovanovic,History,4.3,2.7,9,77.7778,False
,Simon Fraser University,,,,VGVhY2hlci0yOTIwNTY1,2920565,Peter,Loo,Graphic Arts,2.5,2,2,0,False
,Simon Fraser University,,,,VGVhY2hlci03NTQwMQ==,75401,Julie,Lunniss,Science,4.2,3,99,81.4815,False
,Simon Fraser University,,,,VGVhY2hlci0yODQzNjA5,2843609,Rebecca,Lennox,Sociology,3.3,3,6,50,False
,Simon Fraser University,,,,VGVhY2hlci0yOTIxNTc5,2921579,Jane,McDonald,Mathematics,1,5,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0xNjAxODU2,1601856,Dai,Heide,Philosophy,3.8,3.6,101,65.7895,False
,Simon Fraser University,,,,VGVhY2hlci00ODQ0Nw==,48447,June,Francis,Marketing,2.8,3.5,19,14.2857,False
,Simon Fraser University,,,,VGVhY2hlci0yODEzMjY1,2813265,Hansol,Park,Mathematics,4.7,2.1,15,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNzEzNDgy,2713482,Ivan,Drury,Labor Studies,5,2.5,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTI0MzEx,2924311,Sad,Yalinejad,Finance,1,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0xNjkxNDQx,1691441,Deborah,Dergousoff,Sociology,2.5,3.3,30,28.5714,False
,Simon Fraser University,,,,VGVhY2hlci05NDI1ODA=,942580,David,Newman,Communication,3.5,3.3,101,8.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yMTE5MDEw,2119010,Cathy,Puskas,Health Science,4.5,2.8,11,90,False
,Simon Fraser University,,,,VGVhY2hlci0yNjUwMDEz,2650013,Reza,Siavashi,Physics,2.5,3.9,13,30.7692,False
